restaurant_id,name,cuisine,price_range,rating,is_chain,avg_prep_time_min,image_url,city
383,The Flavor Grill,Healthy,premium,4.0,0,15,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Ahmedabad
384,New Tandoor,Healthy,high,3.7,0,25,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Ahmedabad
385,Authentic Savour Gujarati,Gujarati,mid,3.9,0,20,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Ahmedabad
386,The Blue Palace,Rajasthani,low,3.7,0,30,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Ahmedabad
387,Grand Cafe Desserts,Desserts,premium,4.1,0,35,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Ahmedabad
388,Savour Spoon,Gujarati,high,3.2,1,45,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Ahmedabad
389,Feast Spoon,Street Food,high,3.2,0,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Ahmedabad
390,Bites Bites,Street Food,premium,4.4,0,45,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Ahmedabad
391,Taste Spoon Desserts,Desserts,high,4.7,0,30,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Ahmedabad
392,Classic Oven Gujarati,Gujarati,high,4.5,0,20,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Ahmedabad
393,Blue Cravings Biryani,Biryani,low,4.5,0,40,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Ahmedabad
394,Flavor Spoon,Street Food,low,3.7,0,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Ahmedabad
395,Flavor Cravings,Gujarati,low,5.0,0,45,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Ahmedabad
396,Vintage Hut,Gujarati,mid,4.0,0,30,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Ahmedabad
397,Eats Cafe Gujarati,Gujarati,low,3.5,0,15,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Ahmedabad
398,Eats Palace Pizza,Pizza,low,3.3,0,35,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Ahmedabad
399,The Famous Savour,Gujarati,mid,3.4,0,25,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Ahmedabad
400,The Blue Spice,Pizza,low,3.1,0,25,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Ahmedabad
401,Grand Bistro North Indian,North Indian,mid,3.7,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
402,Vintage Flavor,Rajasthani,high,3.1,0,45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
403,Authentic Bowl,Rajasthani,mid,4.6,0,15,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
404,New Spice North Indian,North Indian,mid,3.2,0,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
405,The Golden Bites,Street Food,mid,4.6,0,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
406,Spicy Cravings Desserts,Desserts,mid,4.6,1,20,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Jaipur
407,Spicy Savour Street Food,Street Food,mid,4.8,0,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
408,The Vintage Grill,Chinese,premium,4.7,0,45,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Jaipur
409,The Zest Plate,Continental,premium,4.9,1,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Jaipur
410,Vintage Diner Biryani,Biryani,high,3.6,0,45,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Jaipur
411,Royal Grill Rajasthani,Rajasthani,premium,3.2,0,30,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
412,Vintage Palace,Chinese,mid,4.0,0,40,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Jaipur
413,Taste Savour,Street Food,mid,4.0,0,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
414,The Savour Diner,Street Food,premium,4.6,0,30,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
415,Feast Bistro South Indian,South Indian,low,4.2,0,25,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Jaipur
416,Taste Munch Continental,Continental,low,3.9,1,25,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Jaipur
417,The Savour Hut,North Indian,mid,5.0,0,35,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
418,Grand Zest Bengali,Bengali,mid,3.1,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
419,New Spice Desserts,Desserts,mid,3.3,0,40,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Jaipur
420,The Royal Munch,Rajasthani,high,4.3,1,40,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
421,Modern Eats North Indian,North Indian,premium,3.9,0,35,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
422,Red Palace,North Indian,high,3.3,0,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
423,Flavor Zest Rajasthani,Rajasthani,low,4.6,0,35,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
424,Modern Flavor,Bengali,mid,4.4,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
425,Royal Cravings Street Food,Street Food,premium,3.4,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
426,The Classic Munch,Rajasthani,high,4.0,0,15,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
427,Famous House,North Indian,mid,3.8,0,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
428,Spicy Zest,Street Food,mid,3.5,1,40,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
429,Royal Table North Indian,North Indian,mid,4.7,0,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
430,Royal Diner,Italian,premium,3.2,0,45,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Jaipur
431,Royal Tandoor Burger,Burger,high,3.3,0,40,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Jaipur
432,The Taste Taste,Burger,high,4.0,0,30,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Jaipur
433,Eats House Street Food,Street Food,mid,3.2,1,40,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
434,Classic Cafe Italian,Italian,high,4.1,1,20,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Jaipur
435,Classic Fork North Indian,North Indian,mid,5.0,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
436,The Spicy Tandoor,Lebanese,premium,4.4,1,45,https://images.unsplash.com/photo-1517248135467-4c7edcad34c4?w=400&q=80,Jaipur
437,Authentic Bistro Rajasthani,Rajasthani,premium,3.4,0,35,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
438,The Blue Savour,Rajasthani,premium,3.1,0,45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
439,Savour Diner Chinese,Chinese,mid,4.8,0,45,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Jaipur
440,Spicy Cafe Rajasthani,Rajasthani,premium,3.9,0,45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
441,The Spicy Oven,Rajasthani,high,3.4,0,20,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Jaipur
442,The Famous Eats,Biryani,mid,3.1,1,45,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Jaipur
443,Vintage Oven Gujarati,Gujarati,premium,4.3,1,40,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Jaipur
444,The Modern Bistro,Continental,mid,3.6,0,20,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Jaipur
445,Cravings Grill Gujarati,Gujarati,low,3.4,1,35,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Jaipur
446,The Authentic Hut,North Indian,mid,3.8,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Jaipur
447,Authentic Cravings,Street Food,high,3.0,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
448,Authentic Eats Street Food,Street Food,high,3.4,0,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
449,The Bites Bistro,Street Food,high,4.4,0,20,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Jaipur
450,Savour Grill,Gujarati,mid,4.3,0,35,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Jaipur
451,Authentic Plate,Lebanese,mid,4.0,0,25,https://images.unsplash.com/photo-1414235077428-338989a2e8c0?w=400&q=80,Chandigarh
452,Punjab Bites North Indian,North Indian,high,5.0,1,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
453,Vintage Savour Healthy,Healthy,low,4.8,0,20,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Chandigarh
454,Punjab Grill Gujarati,Gujarati,premium,4.6,0,45,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Chandigarh
455,The Blue Zest,Lebanese,low,3.0,1,30,https://images.unsplash.com/photo-1514933651103-005eec06c04b?w=400&q=80,Chandigarh
456,Punjab Wok,Desserts,mid,4.2,1,35,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Chandigarh
457,Golden Hut Desserts,Desserts,mid,3.6,0,35,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Chandigarh
458,The Grand Bites,Healthy,mid,3.3,0,45,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Chandigarh
459,Golden Cafe Biryani,Biryani,mid,4.6,0,30,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Chandigarh
460,New Fork,Street Food,mid,3.3,1,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Chandigarh
461,Chandni Chowk Cravings Rajasthani,Rajasthani,premium,4.2,1,35,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Chandigarh
462,The Delhi House,Desserts,premium,3.0,0,40,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Chandigarh
463,The Nawab Plate,Burger,premium,3.9,0,15,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Chandigarh
464,The Modern Tandoor,Pizza,premium,4.6,1,40,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Chandigarh
465,The Great Flavor,Biryani,mid,3.1,0,45,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Chandigarh
466,Modern Bites Italian,Italian,high,4.5,1,40,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Chandigarh
467,Delhi Diner,Bengali,premium,4.8,0,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
468,The Spicy Hut,Italian,mid,3.3,1,35,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Chandigarh
469,Mughal Hut,Gujarati,mid,4.5,1,15,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Chandigarh
470,Dhaba Bites,Bengali,high,4.0,0,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
471,Red Wok Gujarati,Gujarati,mid,4.6,0,35,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Chandigarh
472,The New Plate,Lebanese,high,4.9,0,40,https://images.unsplash.com/photo-1552566626-52f8b828add9?w=400&q=80,Chandigarh
473,Famous Diner Gujarati,Gujarati,low,3.6,1,30,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Chandigarh
474,The Urban Bowl,Burger,premium,3.0,0,35,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Chandigarh
475,Nawab Munch North Indian,North Indian,mid,3.2,0,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
476,Royal Feast,Mexican,mid,3.1,0,40,https://images.unsplash.com/photo-1466978913421-bac2e104d72b?w=400&q=80,Chandigarh
477,The Vintage Oven,South Indian,premium,3.4,1,40,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Chandigarh
478,Mughal Cafe,Street Food,mid,3.9,1,25,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Chandigarh
479,The Red Tandoor,Mexican,mid,4.9,0,20,https://images.unsplash.com/photo-1514933651103-005eec06c04b?w=400&q=80,Chandigarh
480,Famous Bistro Bengali,Bengali,premium,4.7,0,20,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
481,Authentic Spoon Rajasthani,Rajasthani,premium,4.8,0,20,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Chandigarh
482,New Munch,Biryani,mid,4.1,0,40,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Chandigarh
483,Golden Bowl Street Food,Street Food,low,4.2,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Chandigarh
484,Urban Wok Chinese,Chinese,high,3.1,1,20,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Chandigarh
485,Blue Zest Biryani,Biryani,low,3.8,0,15,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Chandigarh
486,Mughal Cravings,Rajasthani,high,4.7,0,35,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Chandigarh
487,The Authentic Wok,North Indian,mid,4.3,0,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
488,Amritsar Plate Pizza,Pizza,low,4.8,0,40,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Chandigarh
489,Red Table,Continental,premium,4.1,0,40,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Chandigarh
490,Grand Plate Biryani,Biryani,high,4.3,0,30,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Chandigarh
491,Modern Tandoor Bengali,Bengali,low,3.8,0,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
492,New Bowl Continental,Continental,mid,4.2,1,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Chandigarh
493,Red Bites Continental,Continental,high,3.3,0,40,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Chandigarh
494,The Punjab Bistro,Gujarati,high,4.9,0,45,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Chandigarh
495,The Punjab Tandoor,Mexican,low,3.2,1,35,https://images.unsplash.com/photo-1414235077428-338989a2e8c0?w=400&q=80,Chandigarh
496,Blue Bites Mexican,Mexican,premium,4.5,0,25,https://images.unsplash.com/photo-1517248135467-4c7edcad34c4?w=400&q=80,Chandigarh
497,The Delhi Plate,Street Food,low,4.0,0,35,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Chandigarh
498,The Dhaba Eats,Healthy,high,4.7,0,15,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Chandigarh
499,Red Spoon North Indian,North Indian,high,4.3,1,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Chandigarh
500,Royal Cravings,Rajasthani,high,4.0,0,45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Chandigarh
501,The Great House Healthy,Healthy,low,3.9,0,25,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Lucknow
502,Blue Palace Italian,Italian,mid,3.5,1,25,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Lucknow
503,Mughal Plate,Burger,mid,3.4,1,25,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Lucknow
504,The Spicy Savour,Healthy,low,4.0,0,35,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Lucknow
505,Modern Taste South Indian,South Indian,low,5.0,0,15,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Lucknow
506,The Authentic Spoon,Biryani,premium,3.5,0,20,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Lucknow
507,The Grand Kitchen,Bengali,mid,4.4,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Lucknow
508,Delhi Flavor Biryani,Biryani,mid,3.5,0,20,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Lucknow
509,Red Taste North Indian,North Indian,high,4.8,0,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Lucknow
510,The Urban Bowl,Burger,mid,3.4,1,15,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Lucknow
511,Delhi Eats Pizza,Pizza,low,4.9,1,40,https://images.unsplash.com/photo-1513104890138-7c749659a591?w=300&q=80,Lucknow
512,New Palace,Burger,premium,4.3,0,25,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Lucknow
513,Authentic Taste,Bengali,high,3.8,1,25,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Lucknow
514,New Diner Lebanese,Lebanese,mid,3.2,0,40,https://images.unsplash.com/photo-1578474846511-04245941c4d9?w=400&q=80,Lucknow
515,Dhaba Table Healthy,Healthy,premium,3.3,0,25,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Lucknow
516,Grand Fork,Biryani,mid,4.8,1,20,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Lucknow
517,The Modern Grill,Italian,mid,4.2,0,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Lucknow
518,New Kitchen Healthy,Healthy,low,3.5,0,30,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Lucknow
519,Classic Spice,Biryani,premium,3.2,0,35,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Lucknow
520,The Modern Diner,Rajasthani,premium,3.0,0,25,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Lucknow
521,The Amritsar Savour,Rajasthani,mid,3.5,0,45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Lucknow
522,Classic Wok Street Food,Street Food,low,4.8,0,45,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Lucknow
523,The Royal Feast,Burger,mid,5.0,0,15,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Lucknow
524,Grand Bites Lebanese,Lebanese,premium,4.4,0,45,https://images.unsplash.com/photo-1414235077428-338989a2e8c0?w=400&q=80,Lucknow
525,Blue Munch Bengali,Bengali,mid,4.4,0,40,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Lucknow
526,The Modern Savour,Desserts,low,4.2,0,20,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Lucknow
527,Royal Eats,Continental,low,4.4,0,45,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Lucknow
528,Grand Bites North Indian,North Indian,mid,3.8,0,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Lucknow
529,The New House,Italian,low,4.6,1,45,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Lucknow
530,Dhaba Bistro Rajasthani,Rajasthani,premium,4.7,0,20,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Lucknow
531,The New Table,Chinese,premium,4.4,1,40,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Lucknow
532,The Spicy Grill,Rajasthani,mid,3.5,0,40,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Lucknow
533,Grand Taste,Bengali,mid,4.3,1,35,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Lucknow
534,The Dhaba Diner,Gujarati,mid,4.3,1,40,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Lucknow
535,The Nawab Bowl,Mexican,premium,3.5,1,35,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=400&q=80,Lucknow
536,Mughal Feast,Street Food,premium,4.4,0,30,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Lucknow
537,Grand Spice,Burger,mid,3.8,0,45,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Lucknow
538,Blue Taste Mexican,Mexican,high,3.7,0,25,https://images.unsplash.com/photo-1517248135467-4c7edcad34c4?w=400&q=80,Lucknow
539,The Nawab Spice,Continental,premium,3.3,1,20,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Lucknow
540,The The Great Cafe,Gujarati,mid,4.6,0,35,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Lucknow
541,Famous Cravings Burger,Burger,mid,4.4,0,35,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Lucknow
542,The Grand Tandoor,North Indian,mid,4.0,1,45,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Lucknow
543,Delhi Grill,Desserts,low,3.9,0,15,https://images.unsplash.com/photo-1603513361099-2eeb2be05c86?w=300&q=80,Lucknow
544,Blue Diner Chinese,Chinese,mid,4.5,0,35,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Lucknow
545,Modern Diner Mexican,Mexican,high,4.6,0,35,https://images.unsplash.com/photo-1555396273-367ea4eb4db5?w=400&q=80,Lucknow
546,The Punjab Oven,Biryani,mid,3.0,1,20,https://images.unsplash.com/photo-1563379091339-03b21ab4a4f8?w=300&q=80,Lucknow
547,Grand Palace,South Indian,premium,4.5,1,25,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Lucknow
548,The Mughal Spoon,Healthy,premium,4.6,0,45,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Lucknow
549,Famous Taste South Indian,South Indian,mid,4.0,0,15,https://images.unsplash.com/photo-1589301760014-d929f39ce9b0?w=300&q=80,Lucknow
550,Urban House,Italian,premium,4.7,0,20,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Lucknow
551,Authentic Spice,Italian,high,4.4,0,15,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Kanpur
552,New House Chinese,Chinese,low,4.4,0,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Kanpur
553,Dhaba Diner Mexican,Mexican,high,4.0,0,15,https://images.unsplash.com/photo-1578474846511-04245941c4d9?w=400&q=80,Kanpur
554,The Golden Cafe,Italian,premium,3.4,0,40,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Kanpur
555,The Grand Cafe,Continental,mid,4.2,0,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Kanpur
556,Classic Taste Gujarati,Gujarati,low,3.9,0,20,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Kanpur
557,Grand Eats North Indian,North Indian,mid,4.5,1,30,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Kanpur
558,The Great Savour Burger,Burger,low,4.8,0,20,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Kanpur
559,The Vintage Cafe,Gujarati,low,4.3,0,25,https://images.unsplash.com/photo-1613069150035-7d52f6b8c9df?w=300&q=80,Kanpur
560,Spicy Bowl,Lebanese,mid,3.4,1,30,https://images.unsplash.com/photo-1578474846511-04245941c4d9?w=400&q=80,Kanpur
561,Classic Table Burger,Burger,mid,4.4,0,15,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Kanpur
562,Red Oven,Chinese,low,3.9,0,25,https://images.unsplash.com/photo-1585032226651-759b368d7246?w=300&q=80,Kanpur
563,Dhaba Bowl,Bengali,low,4.3,0,20,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Kanpur
564,Amritsar Wok,Italian,high,3.6,0,30,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Kanpur
565,Punjab Tandoor Burger,Burger,mid,3.8,1,40,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Kanpur
566,Royal Bistro Mexican,Mexican,mid,3.2,1,25,https://images.unsplash.com/photo-1517248135467-4c7edcad34c4?w=400&q=80,Kanpur
567,Spicy Palace,Street Food,mid,4.2,1,40,https://images.unsplash.com/photo-1606491956689-2ea866880c84?w=300&q=80,Kanpur
568,Blue Eats,Healthy,low,3.6,1,30,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Kanpur
569,Spicy Cafe Rajasthani,Rajasthani,mid,4.3,0,45,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Kanpur
570,The Classic Taste,Italian,mid,4.7,0,40,https://images.unsplash.com/photo-1621996346565-e3dbc646d9a9?w=300&q=80,Kanpur
571,The Urban Tandoor,Rajasthani,high,4.2,0,35,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Kanpur
572,Authentic Grill,Mexican,mid,4.5,0,20,https://images.unsplash.com/photo-1466978913421-bac2e104d72b?w=400&q=80,Kanpur
573,Golden Cafe Bengali,Bengali,low,4.9,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Kanpur
574,The Modern Cafe,North Indian,high,3.8,0,15,https://images.unsplash.com/photo-1604908176997-125f25cc6f3d?w=300&q=80,Kanpur
575,The Red Grill,Rajasthani,low,4.7,0,15,https://images.unsplash.com/photo-1544026229-2ceec1a86827?w=300&q=80,Kanpur
576,The Amritsar Oven,Burger,mid,3.7,0,15,https://images.unsplash.com/photo-1568901346375-23c9450c58cd?w=300&q=80,Kanpur
577,Spicy Bowl,Healthy,low,4.2,0,25,https://images.unsplash.com/photo-1512621776951-a57141f2eefd?w=300&q=80,Kanpur
